id,source,start_time,latitude,longitude,venue_escaped
E0-001-094279931-9,eventful,2016-07-31 00:00:00,40.7142,-74.0064,Lincoln Center
E0-001-093552794-5@2016080419,eventful,2016-08-04 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-091853174-7@2016070123,eventful,2016-07-01 23:15:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-092558610-7,eventful,2016-08-21 19:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-092365296-5@2016082710,eventful,2016-08-27 10:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093426247-6,eventful,2016-06-23 08:00:00,40.7684251,-73.98319029999999,The Appel Room - Lincoln Center
E0-001-094106994-7@2016072023,eventful,2016-07-20 23:15:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-092558459-8,eventful,2016-07-13 18:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-092954503-8@2016052119,eventful,2016-05-21 19:00:00,40.7765,-73.9833,Lincoln Center - Claire Tow Theater
E0-001-091257503-1@2016072313,eventful,2016-07-23 13:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-093552791-8@2016080819,eventful,2016-08-08 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-093544803-7,eventful,2016-07-07 19:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093479149-1,eventful,2016-07-13 17:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093119852-3@2016071819,eventful,2016-07-18 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-091655086-3@2016062119,eventful,2016-06-21 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-094269054-0,eventful,2016-07-06 18:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-092558550-6,eventful,2016-08-20 19:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-094946724-2@2016082619,eventful,2016-08-26 19:30:00,40.7765,-73.9833,David H. Koch Theater at Lincoln Center
E0-001-094269128-4,eventful,2016-07-07 18:15:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
32555519,timeoutworld,2016-08-25 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32555521,timeoutworld,2016-08-18 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32555522,timeoutworld,2016-08-17 21:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32940812,timeoutworld,2016-08-15 19:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32875430,timeoutworld,2016-08-17 21:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
33137617,timeoutworld,2016-08-15 19:00:00,40.771085368742,-73.982450405858,David Rubenstein Atrium at Lincoln Center
32953048,timeoutworld,2016-08-20 17:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
33020564,timeoutworld,2016-08-15 23:59:00,40.772461411179,-73.983125562622,Lincoln Center
32513996,timeoutworld,2016-06-23 19:15:00,40.771054,-73.982608,David Rubenstein Atrium at Lincoln Center
32412717,timeoutworld,2016-06-22 10:00:00,40.773648404498,-73.983606215852,Film Society of Lincoln Center
32452198,timeoutworld,2016-06-22 19:00:00,40.773648404498,-73.983606215852,Film Society of Lincoln Center
32065035,timeoutworld,2016-06-23 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
