weekday,hour,mean,std,venue
2,12,161.5625,81.25872358541055,the town hall
2,13,168.59375,85.47081907118017,the town hall
2,14,149.71875,75.64777795496579,the town hall
2,15,133.765625,68.99614486297321,the town hall
2,16,109.546875,58.38648726239032,the town hall
2,17,112.828125,60.555249516847155,the town hall
2,18,149.828125,79.05544662370211,the town hall
2,19,150.734375,76.53306001848905,the town hall
2,20,97.28125,49.37882997000181,the town hall
2,21,99.0625,49.65591925904019,the town hall
2,22,95.1875,49.39181700749213,the town hall
2,23,75.578125,40.87643194423974,the town hall
3,0,50.0,29.078983847227217,the town hall
3,1,24.984375,14.49848616892385,the town hall
3,2,15.609375,8.67145872553006,the town hall
3,3,9.640625,5.961163164168656,the town hall
3,4,13.109375,7.255249194411995,the town hall
3,5,34.703125,21.074079231989955,the town hall
3,6,124.1875,75.76297102000274,the town hall
3,7,217.375,110.04984440683346,the town hall
3,8,211.359375,104.98985093618896,the town hall
3,9,193.34375,96.54166281316142,the town hall
3,10,159.28125,80.74267744085195,the town hall
3,11,141.421875,70.9656310035369,the town hall
3,12,141.515625,71.28747795993972,the town hall
3,13,142.5,72.05421239462358,the town hall
3,14,141.96875,72.30358588442233,the town hall
3,15,134.140625,68.67149016519107,the town hall
3,16,109.78125,56.56699041633647,the town hall
3,17,113.125,58.52187218305239,the town hall
3,18,167.703125,89.68510691735709,the town hall
3,19,132.328125,67.57313608408369,the town hall
3,20,96.21875,48.3178854623788,the town hall
3,21,95.765625,48.67538805985811,the town hall
3,22,93.234375,47.06555448149734,the town hall
3,23,82.40625,42.41844415772348,the town hall
4,0,65.77272727272727,38.701141090132225,the town hall
4,1,37.5,21.89713715042712,the town hall
4,2,23.363636363636363,14.23066717030119,the town hall
4,3,16.03030303030303,10.902321131786849,the town hall
4,4,15.803030303030303,9.724227787367285,the town hall
4,5,30.272727272727273,21.475241884225984,the town hall
4,6,99.39393939393939,67.4937897514405,the town hall
4,7,173.95454545454547,103.77289283195918,the town hall
4,8,181.72727272727272,105.59713653672262,the town hall
4,9,168.33333333333334,97.90377274624672,the town hall
4,10,132.24242424242425,75.69514985093637,the town hall
4,11,115.62121212121212,64.26142883122996,the town hall
4,12,122.0,66.4224243876905,the town hall
4,13,114.34848484848484,63.15804167671943,the town hall
4,14,125.39393939393939,69.14419243377816,the town hall
4,15,118.33333333333333,64.91896329172084,the town hall
4,16,101.86363636363636,56.329767062740956,the town hall
4,17,108.28787878787878,61.214569696466405,the town hall
4,18,132.16666666666666,71.71794825958214,the town hall
4,19,208.8181818181818,118.58471935428976,the town hall
4,20,110.66666666666667,62.15225308951046,the town hall
4,21,101.0909090909091,54.906557622291984,the town hall
4,22,100.4090909090909,54.9794303557045,the town hall
4,23,97.03030303030303,52.41284918707207,the town hall
5,0,83.13636363636364,45.50228611793086,the town hall
5,1,62.68181818181818,34.79396901361325,the town hall
5,2,42.74242424242424,24.384932678294234,the town hall
5,3,29.439393939393938,16.97158601706782,the town hall
5,4,19.454545454545453,12.173340124641626,the town hall
5,5,10.772727272727273,6.927749006257825,the town hall
5,6,17.28787878787879,11.375770677547896,the town hall
5,7,26.272727272727273,17.744811119826604,the town hall
5,8,40.60606060606061,24.907755225958656,the town hall
5,9,58.53030303030303,35.27091619362232,the town hall
5,10,75.24242424242425,44.652180791281076,the town hall
5,11,97.75757575757575,56.70492058585409,the town hall
5,12,124.04545454545455,70.26924741924545,the town hall
5,13,194.5151515151515,115.95294037791533,the town hall
5,14,114.66666666666667,67.95933927630398,the town hall
5,15,120.65151515151516,71.25695483988645,the town hall
5,16,115.16666666666667,68.77087561848644,the town hall
5,17,134.72727272727272,81.3704814091403,the town hall
5,18,156.8181818181818,92.79023640463457,the town hall
5,19,241.3939393939394,146.31398048642131,the town hall
5,20,132.24242424242425,81.00542443490303,the town hall
5,21,113.71212121212122,66.99684611440593,the town hall
5,22,108.95454545454545,64.43993788331576,the town hall
5,23,106.87878787878788,63.169738410221804,the town hall
6,0,88.54545454545455,51.879499973327775,the town hall
6,1,68.78787878787878,41.19093072379857,the town hall
6,2,48.06060606060606,30.95946669580369,the town hall
6,3,35.56060606060606,22.333919555330247,the town hall
6,4,24.515151515151516,16.745371277086072,the town hall
6,5,12.575757575757576,8.942655957325856,the town hall
6,6,13.651515151515152,9.46327707792671,the town hall
6,7,21.106060606060606,15.655059430768246,the town hall
6,8,34.57575757575758,24.024385435866943,the town hall
6,9,51.984848484848484,33.63720121177304,the town hall
6,10,68.65151515151516,42.19204898637892,the town hall
6,11,92.92424242424242,53.78827742063122,the town hall
6,12,124.18181818181819,74.16466276332145,the town hall
6,13,141.57575757575756,80.74748114310262,the town hall
6,14,165.27272727272728,96.15189032975906,the town hall
6,15,109.48484848484848,63.523040622884935,the town hall
6,16,106.95454545454545,61.84606991261741,the town hall
6,17,109.4090909090909,64.72830251793371,the town hall
6,18,129.46969696969697,77.48274640638387,the town hall
6,19,112.78787878787878,68.98461704813177,the town hall
6,20,90.36363636363636,54.100088543546576,the town hall
6,21,88.31818181818181,52.443716083467585,the town hall
6,22,80.95454545454545,49.5646995406957,the town hall
6,23,58.03030303030303,36.17987953246505,the town hall
